date,product,category,region,sales_amount,quantity,profit,year,month,month_name,year_month,profit_margin
2023-11-02,Lamp,Furniture,Central,2756.2,4,706.29,2023,11,Nov,2023-11,25.63
2023-12-06,Olive Oil,Groceries,West,67.23,7,5.06,2023,12,Dec,2023-12,7.53
2023-09-06,Webcam,Electronics,North,1026.69,3,109.4,2023,9,Sep,2023-09,10.66
2021-08-06,Chair,Furniture,North,4551.39,6,1192.73,2021,8,Aug,2021-08,26.21
2022-04-17,Lamp,Furniture,Central,2883.44,4,763.14,2022,4,Apr,2022-04,26.47
2023-02-04,Tennis Racket,Sports,East,332.07,1,95.38,2023,2,Feb,2023-02,28.72
2022-04-19,Shorts,Clothing,East,234.3,3,100.65,2022,4,Apr,2022-04,42.96
2022-03-19,Smartphone,Electronics,Central,184.67,2,36.55,2022,3,Mar,2022-03,19.79
2022-12-24,Shoes,Clothing,Central,199.49,5,93.23,2022,12,Dec,2022-12,46.73
2022-05-24,Olive Oil,Groceries,Central,7.45,2,0.85,2022,5,May,2022-05,11.41
2022-09-09,Bicycle,Sports,North,362.01,1,121.88,2022,9,Sep,2022-09,33.67
2021-04-11,Shorts,Clothing,East,507.63,3,262.51,2021,4,Apr,2021-04,51.71
2021-11-12,Tennis Racket,Sports,West,593.08,2,224.46,2021,11,Nov,2021-11,37.85
2023-07-06,Chair,Furniture,West,1775.02,3,427.63,2023,7,Jul,2023-07,24.09
2021-09-28,Olive Oil,Groceries,West,55.59,2,6.41,2021,9,Sep,2021-09,11.53
2022-12-17,Milk,Groceries,West,50.34,8,3.63,2022,12,Dec,2022-12,7.21
2021-11-08,Dumbbell Set,Sports,West,1129.19,6,322.29,2021,11,Nov,2021-11,28.54
2022-05-01,Bicycle,Sports,West,125.78,3,55.23,2022,5,May,2022-05,43.91
2022-04-01,Chair,Furniture,South,367.88,1,146.97,2022,4,Apr,2022-04,39.95
2023-05-29,Milk,Groceries,Central,67.3,3,4.56,2023,5,May,2023-05,6.78
2023-02-02,Laptop,Electronics,East,292.09,2,32.89,2023,2,Feb,2023-02,11.26
2022-07-03,Laptop,Electronics,North,1128.74,3,176.68,2022,7,Jul,2022-07,15.65
2022-12-08,Running Shoes,Sports,East,758.29,6,228.67,2022,12,Dec,2022-12,30.16
2023-12-08,Monitor,Electronics,South,2043.2,5,209.53,2023,12,Dec,2023-12,10.25
2021-02-02,Dumbbell Set,Sports,West,284.19,1,104.81,2021,2,Feb,2021-02,36.88
2023-11-17,Smartphone,Electronics,West,3088.26,6,605.5,2023,11,Nov,2023-11,19.61
2021-02-12,Monitor,Electronics,East,2252.08,3,424.11,2021,2,Feb,2021-02,18.83
2023-09-27,Dumbbell Set,Sports,South,710.56,2,198.83,2023,9,Sep,2023-09,27.98
2022-07-07,Jeans,Clothing,West,499.67,5,269.08,2022,7,Jul,2022-07,53.85
2023-05-27,Sweater,Clothing,South,349.63,3,158.35,2023,5,May,2023-05,45.29
2023-05-15,Headphones,Electronics,North,2920.22,2,430.12,2023,5,May,2023-05,14.73
2021-12-16,Bed Frame,Furniture,North,2669.57,7,669.11,2021,12,Dec,2021-12,25.06
2023-11-14,Bookshelf,Furniture,South,1556.04,5,512.58,2023,11,Nov,2023-11,32.94
2021-03-06,Olive Oil,Groceries,North,22.43,1,2.37,2021,3,Mar,2021-03,10.57
2022-09-02,Chair,Furniture,West,1298.22,3,453.25,2022,9,Sep,2022-09,34.91
2022-11-30,Bed Frame,Furniture,East,470.37,3,170.93,2022,11,Nov,2022-11,36.34
2022-05-06,Cereal,Groceries,South,47.9,3,5.88,2022,5,May,2022-05,12.28
2022-10-29,Headphones,Electronics,West,613.1,4,53.8,2022,10,Oct,2022-10,8.78
2021-07-11,Bicycle,Sports,North,398.77,1,117.77,2021,7,Jul,2021-07,29.53
2023-04-01,Lamp,Furniture,North,250.54,1,51.15,2023,4,Apr,2023-04,20.42
2022-04-12,Webcam,Electronics,South,3004.07,4,382.08,2022,4,Apr,2022-04,12.72
2022-04-13,Bicycle,Sports,South,792.02,3,264.39,2022,4,Apr,2022-04,33.38
2022-10-14,Olive Oil,Groceries,South,75.84,3,7.52,2022,10,Oct,2022-10,9.92
2022-09-08,Jeans,Clothing,North,555.12,5,256.09,2022,9,Sep,2022-09,46.13
2022-09-10,Yoga Mat,Sports,South,477.0,6,123.9,2022,9,Sep,2022-09,25.97
2022-03-31,Cereal,Groceries,North,47.13,6,3.9,2022,3,Mar,2022-03,8.27
2023-12-16,Tablet,Electronics,North,5569.87,4,959.33,2023,12,Dec,2023-12,17.22
2023-06-01,Dumbbell Set,Sports,North,379.94,1,169.21,2023,6,Jun,2023-06,44.54
2022-09-24,Smartphone,Electronics,East,4247.36,4,361.16,2022,9,Sep,2022-09,8.5
2023-07-26,Yoga Mat,Sports,North,74.49,2,25.52,2023,7,Jul,2023-07,34.26
2022-02-11,Yoga Mat,Sports,Central,348.8,1,118.25,2022,2,Feb,2022-02,33.9
2022-02-10,Shoes,Clothing,East,186.42,1,76.45,2022,2,Feb,2022-02,41.01
2022-02-03,Headphones,Electronics,Central,3717.18,3,616.03,2022,2,Feb,2022-02,16.57
2023-06-02,Dress,Clothing,West,120.62,6,58.12,2023,6,Jun,2023-06,48.18
2022-05-24,Milk,Groceries,North,107.26,4,15.82,2022,5,May,2022-05,14.75
2021-04-17,Smartwatch,Electronics,East,4904.38,5,976.91,2021,4,Apr,2021-04,19.92
2023-03-05,Webcam,Electronics,Central,2589.39,2,309.67,2023,3,Mar,2023-03,11.96
2021-04-21,Webcam,Electronics,South,6555.23,5,1285.5,2021,4,Apr,2021-04,19.61
2023-05-18,Bread,Groceries,South,11.78,1,1.36,2023,5,May,2023-05,11.54
2022-09-25,Smartphone,Electronics,North,481.25,1,59.81,2022,9,Sep,2022-09,12.43
2022-11-14,Juice,Groceries,South,52.25,5,6.04,2022,11,Nov,2022-11,11.56
2022-08-02,Sweater,Clothing,North,528.91,4,240.41,2022,8,Aug,2022-08,45.45
2023-11-03,Webcam,Electronics,North,2380.52,3,261.0,2023,11,Nov,2023-11,10.96
2023-09-15,Bed Frame,Furniture,North,297.63,2,77.02,2023,9,Sep,2023-09,25.88
2023-07-15,Chair,Furniture,North,1746.93,4,575.13,2023,7,Jul,2023-07,32.92
2022-07-17,Yoga Mat,Sports,East,962.62,5,307.94,2022,7,Jul,2022-07,31.99
2023-09-14,Olive Oil,Groceries,North,86.96,3,8.36,2023,9,Sep,2023-09,9.61
2021-09-24,Dumbbell Set,Sports,East,2352.6,7,888.91,2021,9,Sep,2021-09,37.78
2023-04-10,Milk,Groceries,Central,51.51,5,6.66,2023,4,Apr,2023-04,12.93
2021-09-04,Laptop,Electronics,North,809.39,4,121.01,2021,9,Sep,2021-09,14.95
2022-02-04,Milk,Groceries,East,28.7,1,3.59,2022,2,Feb,2022-02,12.51
2022-06-24,Bicycle,Sports,West,250.79,2,111.75,2022,6,Jun,2022-06,44.56
2021-12-18,Tennis Racket,Sports,Central,285.29,2,98.43,2021,12,Dec,2021-12,34.5
2023-05-11,Sofa,Furniture,West,2833.77,6,1053.53,2023,5,May,2023-05,37.18
2023-07-20,Tennis Racket,Sports,South,1115.51,3,327.64,2023,7,Jul,2023-07,29.37
2023-06-30,Webcam,Electronics,Central,3792.08,5,347.79,2023,6,Jun,2023-06,9.17
2022-12-18,Bookshelf,Furniture,East,301.61,1,81.69,2022,12,Dec,2022-12,27.08
2023-01-02,Headphones,Electronics,Central,1242.07,1,228.39,2023,1,Jan,2023-01,18.39
2022-07-18,Smartphone,Electronics,East,1880.3,8,357.28,2022,7,Jul,2022-07,19.0
2023-10-26,Smartphone,Electronics,West,2117.66,2,349.5,2023,10,Oct,2023-10,16.5
2022-08-21,Desk,Furniture,East,369.45,3,91.56,2022,8,Aug,2022-08,24.78
2022-06-22,Sweater,Clothing,North,108.27,2,33.86,2022,6,Jun,2022-06,31.27
2021-03-27,Olive Oil,Groceries,South,22.32,1,2.96,2021,3,Mar,2021-03,13.26
2021-04-23,Jeans,Clothing,East,163.44,3,70.82,2021,4,Apr,2021-04,43.33
2021-06-12,Bookshelf,Furniture,East,1833.74,8,523.0,2021,6,Jun,2021-06,28.52
2022-03-22,Smartphone,Electronics,North,265.59,1,37.97,2022,3,Mar,2022-03,14.3
2021-05-04,Sweater,Clothing,West,183.77,4,72.52,2021,5,May,2021-05,39.46
2021-09-12,Tennis Racket,Sports,East,491.15,2,154.13,2021,9,Sep,2021-09,31.38
2021-04-21,Bed Frame,Furniture,South,997.25,2,244.39,2021,4,Apr,2021-04,24.51
2022-07-01,Tablet,Electronics,East,2156.45,2,222.94,2022,7,Jul,2022-07,10.34
2022-07-22,Coffee,Groceries,North,35.89,2,3.23,2022,7,Jul,2022-07,9.0
2023-05-14,T-Shirt,Clothing,South,109.29,1,48.59,2023,5,May,2023-05,44.46
2022-07-07,Cereal,Groceries,East,66.05,3,4.19,2022,7,Jul,2022-07,6.34
2021-09-17,Webcam,Electronics,East,710.34,1,89.7,2021,9,Sep,2021-09,12.63
2023-05-18,Olive Oil,Groceries,East,54.42,5,7.45,2023,5,May,2023-05,13.69
2022-04-05,Tennis Racket,Sports,South,533.41,4,155.42,2022,4,Apr,2022-04,29.14
2023-05-09,Tablet,Electronics,North,4649.36,5,406.19,2023,5,May,2023-05,8.74
2021-12-17,Bed Frame,Furniture,East,283.12,2,85.02,2021,12,Dec,2021-12,30.03
2021-06-24,Desk,Furniture,Central,621.93,3,215.55,2021,6,Jun,2021-06,34.66
2022-05-12,Yoga Mat,Sports,South,911.62,5,297.24,2022,5,May,2022-05,32.61
2022-08-15,Dress,Clothing,Central,351.27,4,108.82,2022,8,Aug,2022-08,30.98
2022-10-05,Juice,Groceries,North,4.9,4,0.46,2022,10,Oct,2022-10,9.39
2021-10-25,Yoga Mat,Sports,North,1590.59,6,561.88,2021,10,Oct,2021-10,35.33
2023-09-15,Dumbbell Set,Sports,South,661.42,3,206.13,2023,9,Sep,2023-09,31.16
2021-12-10,Milk,Groceries,West,82.08,3,7.7,2021,12,Dec,2021-12,9.38
2021-03-05,Sofa,Furniture,North,1036.11,2,385.34,2021,3,Mar,2021-03,37.19
2022-03-10,Smartphone,Electronics,Central,1943.69,2,369.73,2022,3,Mar,2022-03,19.02
2022-01-27,Shorts,Clothing,East,219.88,3,109.11,2022,1,Jan,2022-01,49.62
2022-06-30,Running Shoes,Sports,West,202.65,2,58.92,2022,6,Jun,2022-06,29.07
2023-03-09,Dress,Clothing,East,223.07,2,120.6,2023,3,Mar,2023-03,54.06
2021-06-28,Webcam,Electronics,Central,1133.62,1,125.76,2021,6,Jun,2021-06,11.09
2021-12-30,T-Shirt,Clothing,East,715.3,7,306.19,2021,12,Dec,2021-12,42.81
2023-03-27,Wardrobe,Furniture,Central,1337.7,2,346.54,2023,3,Mar,2023-03,25.91
2021-10-26,Tablet,Electronics,East,1218.54,1,184.33,2021,10,Oct,2021-10,15.13
2022-04-06,Cereal,Groceries,South,30.52,2,1.77,2022,4,Apr,2022-04,5.8
2023-01-06,Jeans,Clothing,West,477.32,3,161.7,2023,1,Jan,2023-01,33.88
2022-08-29,Yoga Mat,Sports,East,1575.55,4,528.97,2022,8,Aug,2022-08,33.57
2023-01-27,Juice,Groceries,West,19.93,1,2.84,2023,1,Jan,2023-01,14.25
2021-10-20,Shoes,Clothing,East,733.98,4,278.99,2021,10,Oct,2021-10,38.01
2022-08-25,Milk,Groceries,West,5.25,5,0.38,2022,8,Aug,2022-08,7.24
2022-01-09,Lamp,Furniture,East,671.31,1,239.21,2022,1,Jan,2022-01,35.63
2021-02-12,Running Shoes,Sports,East,85.68,2,37.34,2021,2,Feb,2021-02,43.58
2023-07-07,Rice,Groceries,West,9.3,2,1.13,2023,7,Jul,2023-07,12.15
2023-07-31,Yoga Mat,Sports,South,305.18,3,84.17,2023,7,Jul,2023-07,27.58
2021-05-02,Chair,Furniture,East,798.83,4,309.18,2021,5,May,2021-05,38.7
2023-10-31,Monitor,Electronics,Central,792.45,2,69.02,2023,10,Oct,2023-10,8.71
2022-12-06,Headphones,Electronics,East,8389.4,9,1020.96,2022,12,Dec,2022-12,12.17
2021-08-19,Tablet,Electronics,North,4395.42,3,501.04,2021,8,Aug,2021-08,11.4
2023-06-30,Shorts,Clothing,Central,184.27,2,99.17,2023,6,Jun,2023-06,53.82
2021-02-20,Running Shoes,Sports,South,2797.03,8,898.35,2021,2,Feb,2021-02,32.12
2023-06-09,Webcam,Electronics,South,2065.16,7,330.95,2023,6,Jun,2023-06,16.03
2022-02-16,Bed Frame,Furniture,South,223.89,1,53.47,2022,2,Feb,2022-02,23.88
2023-12-23,Tennis Racket,Sports,South,828.62,6,294.64,2023,12,Dec,2023-12,35.56
2023-01-18,Jeans,Clothing,North,730.96,5,338.89,2023,1,Jan,2023-01,46.36
2021-02-04,Bookshelf,Furniture,North,971.06,2,370.72,2021,2,Feb,2021-02,38.18
2023-04-14,Shorts,Clothing,North,81.01,2,34.03,2023,4,Apr,2023-04,42.01
2021-01-22,Running Shoes,Sports,East,975.46,3,419.39,2021,1,Jan,2021-01,42.99
2021-04-01,T-Shirt,Clothing,South,60.25,3,23.7,2021,4,Apr,2021-04,39.34
2022-08-13,Tennis Racket,Sports,Central,993.92,5,353.88,2022,8,Aug,2022-08,35.6
2023-12-09,Headphones,Electronics,South,7829.93,6,1285.23,2023,12,Dec,2023-12,16.41
2021-06-21,Sweater,Clothing,North,155.86,4,72.88,2021,6,Jun,2021-06,46.76
2023-05-08,Shoes,Clothing,West,188.86,4,77.65,2023,5,May,2023-05,41.12
2022-09-20,Tennis Racket,Sports,East,1279.45,4,562.6,2022,9,Sep,2022-09,43.97
2021-08-01,Juice,Groceries,West,26.72,2,2.78,2021,8,Aug,2021-08,10.4
2022-12-29,Tennis Racket,Sports,West,919.75,3,293.78,2022,12,Dec,2022-12,31.94
2021-02-07,Running Shoes,Sports,North,473.53,4,196.86,2021,2,Feb,2021-02,41.57
2022-12-22,Tennis Racket,Sports,West,561.79,4,143.55,2022,12,Dec,2022-12,25.55
2023-09-28,Olive Oil,Groceries,South,5.28,1,0.65,2023,9,Sep,2023-09,12.31
2022-03-02,Juice,Groceries,Central,8.87,1,0.57,2022,3,Mar,2022-03,6.43
2023-05-05,Cereal,Groceries,West,4.11,1,0.38,2023,5,May,2023-05,9.25
2023-11-16,Cereal,Groceries,North,117.78,4,13.62,2023,11,Nov,2023-11,11.56
2021-05-03,Cereal,Groceries,South,97.36,4,13.3,2021,5,May,2021-05,13.66
2021-12-03,Tablet,Electronics,West,2096.83,3,285.24,2021,12,Dec,2021-12,13.6
2022-11-28,Bicycle,Sports,North,169.81,1,46.72,2022,11,Nov,2022-11,27.51
2023-09-17,Dumbbell Set,Sports,Central,310.71,2,105.63,2023,9,Sep,2023-09,34.0
2023-04-08,Laptop,Electronics,East,5579.92,5,1049.37,2023,4,Apr,2023-04,18.81
2021-08-19,Sweater,Clothing,South,167.12,2,77.0,2021,8,Aug,2021-08,46.07
2023-05-03,Dress,Clothing,North,705.6,4,355.29,2023,5,May,2023-05,50.35
2023-12-03,Webcam,Electronics,South,3586.54,3,672.44,2023,12,Dec,2023-12,18.75
2021-04-30,Sweater,Clothing,North,482.89,4,154.07,2021,4,Apr,2021-04,31.91
2023-09-09,Laptop,Electronics,East,562.33,1,67.88,2023,9,Sep,2023-09,12.07
2022-01-30,Desk,Furniture,West,598.17,4,156.2,2022,1,Jan,2022-01,26.11
2021-02-25,Lamp,Furniture,North,1081.36,2,352.49,2021,2,Feb,2021-02,32.6
2023-02-15,Juice,Groceries,North,57.19,2,6.91,2023,2,Feb,2023-02,12.08
2023-07-23,Chair,Furniture,West,1238.13,3,309.5,2023,7,Jul,2023-07,25.0
2023-09-26,Tablet,Electronics,South,5892.12,8,955.83,2023,9,Sep,2023-09,16.22
2022-07-01,Desk,Furniture,East,1970.25,5,449.95,2022,7,Jul,2022-07,22.84
2022-01-31,Milk,Groceries,Central,22.8,1,2.07,2022,1,Jan,2022-01,9.08
2021-04-03,Sweater,Clothing,Central,332.8,3,165.95,2021,4,Apr,2021-04,49.86
2021-05-20,Dress,Clothing,Central,165.41,2,65.54,2021,5,May,2021-05,39.62
2021-05-20,Dumbbell Set,Sports,South,193.77,6,76.86,2021,5,May,2021-05,39.67
2023-10-09,Smartwatch,Electronics,East,4381.84,5,621.44,2023,10,Oct,2023-10,14.18
2022-09-14,Monitor,Electronics,West,1809.25,4,152.03,2022,9,Sep,2022-09,8.4
2022-04-24,Jacket,Clothing,Central,65.23,3,20.5,2022,4,Apr,2022-04,31.43
2022-01-13,Bookshelf,Furniture,South,754.93,1,213.29,2022,1,Jan,2022-01,28.25
2023-05-08,Rice,Groceries,North,19.57,2,2.62,2023,5,May,2023-05,13.39
2023-12-08,Tablet,Electronics,North,1416.55,5,219.49,2023,12,Dec,2023-12,15.49
2021-11-19,Laptop,Electronics,Central,4781.03,5,682.49,2021,11,Nov,2021-11,14.27
2022-12-09,Shorts,Clothing,Central,1093.1,7,363.68,2022,12,Dec,2022-12,33.27
2023-04-11,Jeans,Clothing,Central,497.66,5,271.29,2023,4,Apr,2023-04,54.51
2023-01-21,Webcam,Electronics,North,2823.6,4,321.86,2023,1,Jan,2023-01,11.4
2021-10-15,Bed Frame,Furniture,North,731.83,4,292.63,2021,10,Oct,2021-10,39.99
2023-01-22,Headphones,Electronics,North,5060.57,4,524.98,2023,1,Jan,2023-01,10.37
2022-06-12,Laptop,Electronics,North,1310.61,1,176.92,2022,6,Jun,2022-06,13.5
2023-04-10,Dumbbell Set,Sports,Central,170.81,1,66.06,2023,4,Apr,2023-04,38.67
2021-09-17,Olive Oil,Groceries,North,12.47,1,1.26,2021,9,Sep,2021-09,10.1
2022-08-17,Smartphone,Electronics,West,3222.36,4,550.32,2022,8,Aug,2022-08,17.08
2023-02-09,Chair,Furniture,Central,1887.71,3,521.58,2023,2,Feb,2023-02,27.63
2022-11-02,Chair,Furniture,South,811.33,3,250.52,2022,11,Nov,2022-11,30.88
2022-07-14,Tennis Racket,Sports,East,869.73,3,387.99,2022,7,Jul,2022-07,44.61
2023-05-12,Jacket,Clothing,North,38.64,1,18.34,2023,5,May,2023-05,47.46
2021-02-27,Sweater,Clothing,South,173.13,4,53.67,2021,2,Feb,2021-02,31.0
2023-09-17,Wardrobe,Furniture,North,830.73,2,301.64,2023,9,Sep,2023-09,36.31
2022-03-29,Dress,Clothing,Central,1611.45,9,587.82,2022,3,Mar,2022-03,36.48
2023-11-23,Laptop,Electronics,West,786.75,6,107.83,2023,11,Nov,2023-11,13.71
2022-09-16,Bed Frame,Furniture,North,674.09,1,235.13,2022,9,Sep,2022-09,34.88
2021-01-04,Sweater,Clothing,Central,198.58,1,86.44,2021,1,Jan,2021-01,43.53
2021-05-16,Bicycle,Sports,South,343.47,5,145.6,2021,5,May,2021-05,42.39
2022-01-12,Laptop,Electronics,Central,2912.53,5,544.13,2022,1,Jan,2022-01,18.68
2021-10-18,Shorts,Clothing,East,261.07,2,126.78,2021,10,Oct,2021-10,48.56
2022-08-15,Wardrobe,Furniture,South,3151.4,4,819.63,2022,8,Aug,2022-08,26.01
2023-11-28,Rice,Groceries,North,15.28,2,0.99,2023,11,Nov,2023-11,6.48
2021-07-11,Olive Oil,Groceries,North,49.67,2,5.38,2021,7,Jul,2021-07,10.83
2023-07-14,Bookshelf,Furniture,Central,1029.22,2,350.05,2023,7,Jul,2023-07,34.01
2022-04-25,Smartphone,Electronics,South,2973.14,4,550.95,2022,4,Apr,2022-04,18.53
2021-11-26,Jacket,Clothing,North,342.98,3,163.02,2021,11,Nov,2021-11,47.53
2021-10-22,Desk,Furniture,West,1417.8,2,348.3,2021,10,Oct,2021-10,24.57
2023-03-04,Shorts,Clothing,Central,698.41,5,257.0,2023,3,Mar,2023-03,36.8
2022-12-30,Lamp,Furniture,Central,2319.1,5,887.04,2022,12,Dec,2022-12,38.25
2023-08-02,Bicycle,Sports,West,331.94,1,128.23,2023,8,Aug,2023-08,38.63
2021-05-02,Dress,Clothing,East,760.7,5,257.73,2021,5,May,2021-05,33.88
2022-08-27,T-Shirt,Clothing,South,47.76,4,15.21,2022,8,Aug,2022-08,31.85
2021-09-06,Olive Oil,Groceries,West,52.98,3,7.03,2021,9,Sep,2021-09,13.27
2022-11-15,Jeans,Clothing,Central,376.51,3,139.35,2022,11,Nov,2022-11,37.01
2021-07-16,Milk,Groceries,East,3.68,1,0.54,2021,7,Jul,2021-07,14.67
2023-07-08,Headphones,Electronics,Central,1288.8,2,156.4,2023,7,Jul,2023-07,12.14
2022-12-17,Laptop,Electronics,East,6836.66,5,1117.43,2022,12,Dec,2022-12,16.34
2021-02-11,Coffee,Groceries,West,27.41,1,2.14,2021,2,Feb,2021-02,7.81
2021-09-25,Rice,Groceries,West,8.74,2,0.54,2021,9,Sep,2021-09,6.18
2023-02-21,Webcam,Electronics,West,1024.52,2,149.54,2023,2,Feb,2023-02,14.6
2023-10-29,Sofa,Furniture,West,436.46000000000004,4,130.83,2023,10,Oct,2023-10,29.98
2023-09-27,Yoga Mat,Sports,West,601.11,2,197.0,2023,9,Sep,2023-09,32.77
2021-03-19,Jeans,Clothing,Central,172.1,1,74.53,2021,3,Mar,2021-03,43.31
2022-04-13,Tennis Racket,Sports,East,910.96,3,397.19,2022,4,Apr,2022-04,43.6
2023-02-18,Rice,Groceries,Central,49.75,3,4.76,2023,2,Feb,2023-02,9.57
2022-07-01,Bicycle,Sports,North,65.28,1,24.74,2022,7,Jul,2022-07,37.9
2021-11-10,Sofa,Furniture,East,3035.53,5,990.52,2021,11,Nov,2021-11,32.63
2021-06-25,Yoga Mat,Sports,North,304.93,1,94.95,2021,6,Jun,2021-06,31.14
2022-06-20,Dress,Clothing,Central,471.13,4,242.88,2022,6,Jun,2022-06,51.55
2021-11-02,Sofa,Furniture,West,370.79,2,122.06,2021,11,Nov,2021-11,32.92
2021-03-02,Smartphone,Electronics,West,1146.28,2,174.32,2021,3,Mar,2021-03,15.21
2021-04-12,Olive Oil,Groceries,North,25.55,1,2.18,2021,4,Apr,2021-04,8.53
2023-01-31,Dress,Clothing,East,570.85,3,303.75,2023,1,Jan,2023-01,53.21
2023-10-04,Smartphone,Electronics,North,2527.61,4,492.37,2023,10,Oct,2023-10,19.48
2021-07-16,Bookshelf,Furniture,East,1495.85,2,338.72,2021,7,Jul,2021-07,22.64
2022-08-26,Desk,Furniture,West,2749.64,4,921.6,2022,8,Aug,2022-08,33.52
2021-12-13,Headphones,Electronics,North,4392.07,5,364.13,2021,12,Dec,2021-12,8.29
2021-05-20,Tablet,Electronics,South,3618.81,3,517.94,2021,5,May,2021-05,14.31
2023-11-28,Headphones,Electronics,West,1022.8,3,141.48,2023,11,Nov,2023-11,13.83
2023-05-05,Dress,Clothing,West,614.38,4,308.72,2023,5,May,2023-05,50.25
2022-04-03,Dumbbell Set,Sports,West,436.46000000000004,3,130.83,2022,4,Apr,2022-04,29.98
2022-09-04,Milk,Groceries,South,22.31,1,2.9,2022,9,Sep,2022-09,13.0
2022-01-15,Dress,Clothing,Central,28.07,1,12.21,2022,1,Jan,2022-01,43.5
2023-09-23,Shoes,Clothing,Central,353.97,2,137.51,2023,9,Sep,2023-09,38.85
2023-02-07,Bed Frame,Furniture,North,353.39,1,81.32,2023,2,Feb,2023-02,23.01
2022-10-19,Laptop,Electronics,Central,5434.6,4,1014.75,2022,10,Oct,2022-10,18.67
2021-05-14,Desk,Furniture,East,2774.57,4,711.68,2021,5,May,2021-05,25.65
2023-07-26,Bicycle,Sports,West,94.49,1,42.11,2023,7,Jul,2023-07,44.57
2022-10-23,Chair,Furniture,South,2004.29,3,585.6,2022,10,Oct,2022-10,29.22
2022-05-12,Bicycle,Sports,East,381.2,5,149.11,2022,5,May,2022-05,39.12
2023-07-03,Rice,Groceries,North,6.4,1,0.39,2023,7,Jul,2023-07,6.09
2023-04-04,Jacket,Clothing,North,209.79,4,67.17,2023,4,Apr,2023-04,32.02
2023-12-23,Running Shoes,Sports,West,3012.77,8,1258.34,2023,12,Dec,2023-12,41.77
2021-10-04,Juice,Groceries,East,32.95,3,1.92,2021,10,Oct,2021-10,5.83
2022-12-04,Coffee,Groceries,East,436.46000000000004,5,130.83,2022,12,Dec,2022-12,29.98
2023-12-03,Sofa,Furniture,South,2721.01,5,1080.66,2023,12,Dec,2023-12,39.72
2022-12-09,Olive Oil,Groceries,Central,63.72,3,5.83,2022,12,Dec,2022-12,9.15
2022-02-23,Olive Oil,Groceries,South,25.26,3,2.71,2022,2,Feb,2022-02,10.73
2022-03-12,Sweater,Clothing,Central,572.2,3,271.18,2022,3,Mar,2022-03,47.39
2023-07-13,Jeans,Clothing,North,108.93,1,41.19,2023,7,Jul,2023-07,37.81
2021-11-23,Jeans,Clothing,South,661.12,4,291.96,2021,11,Nov,2021-11,44.16
2023-01-19,Bookshelf,Furniture,East,1685.41,3,576.98,2023,1,Jan,2023-01,34.23
2022-08-18,Milk,Groceries,East,12.67,1,1.24,2022,8,Aug,2022-08,9.79
2023-01-11,Yoga Mat,Sports,Central,1137.81,3,364.43,2023,1,Jan,2023-01,32.03
2022-02-02,Juice,Groceries,West,15.51,2,2.32,2022,2,Feb,2022-02,14.96
2022-11-15,Bed Frame,Furniture,South,743.67,2,273.08,2022,11,Nov,2022-11,36.72
2022-05-19,Bread,Groceries,East,119.18,4,13.2,2022,5,May,2022-05,11.08
2021-04-25,Laptop,Electronics,North,1000.15,2,161.03,2021,4,Apr,2021-04,16.1
2023-04-14,Chair,Furniture,West,698.84,1,172.5,2023,4,Apr,2023-04,24.68
2023-06-30,Desk,Furniture,West,647.83,4,186.27,2023,6,Jun,2023-06,28.75
2023-09-27,Bicycle,Sports,East,179.93,1,68.28,2023,9,Sep,2023-09,37.95
2022-10-14,Rice,Groceries,West,81.69,4,6.61,2022,10,Oct,2022-10,8.09
2021-07-03,Olive Oil,Groceries,North,98.06,4,6.72,2021,7,Jul,2021-07,6.85
2022-08-25,Juice,Groceries,South,48.48,2,4.35,2022,8,Aug,2022-08,8.97
2022-10-10,Laptop,Electronics,South,679.55,3,62.66,2022,10,Oct,2022-10,9.22
2023-07-27,Running Shoes,Sports,Central,1561.55,6,456.17,2023,7,Jul,2023-07,29.21
2022-10-11,Dumbbell Set,Sports,North,614.73,2,264.18,2022,10,Oct,2022-10,42.97
2022-10-12,Laptop,Electronics,East,1559.26,3,184.35,2022,10,Oct,2022-10,11.82
2022-12-11,Headphones,Electronics,North,2916.39,5,271.24,2022,12,Dec,2022-12,9.3
2021-01-04,Shorts,Clothing,Central,124.5,1,62.91,2021,1,Jan,2021-01,50.53
2023-11-24,Wardrobe,Furniture,Central,277.76,3,89.73,2023,11,Nov,2023-11,32.3
2023-08-11,Rice,Groceries,East,79.86,3,4.42,2023,8,Aug,2023-08,5.53
2021-02-13,Wardrobe,Furniture,Central,733.24,1,191.23,2021,2,Feb,2021-02,26.08
2022-04-12,Jacket,Clothing,North,436.46000000000004,2,130.83,2022,4,Apr,2022-04,29.98
2021-12-07,Dumbbell Set,Sports,East,489.96,4,169.41,2021,12,Dec,2021-12,34.58
2022-06-25,Bicycle,Sports,North,957.82,3,320.65,2022,6,Jun,2022-06,33.48
2021-02-21,Cereal,Groceries,West,1.86,1,0.14,2021,2,Feb,2021-02,7.53
2022-06-03,Running Shoes,Sports,West,99.71,4,44.3,2022,6,Jun,2022-06,44.43
2022-09-28,Coffee,Groceries,West,52.77,2,3.52,2022,9,Sep,2022-09,6.67
2022-06-25,Juice,Groceries,South,38.44,4,3.82,2022,6,Jun,2022-06,9.94
2023-01-03,Coffee,Groceries,South,49.63,2,3.96,2023,1,Jan,2023-01,7.98
